n_estimators,num_leaves,max_depth,learning_rate,mae
2500,256,16,0.5,0.011371294358906955
5000,32,16,0.5,0.010991604166107612
5000,64,16,0.5,0.011241591683653233
5000,128,16,0.5,0.011351320569374209
5000,256,16,0.5,0.011351320569374209
100,32,32,0.5,0.011998232712755212
100,64,32,0.5,0.01177005267174335
100,128,32,0.5,0.01195496754490277
100,256,32,0.5,0.01195496754490277
500,32,32,0.5,0.011220361727752972
500,64,32,0.5,0.011456066722426819
500,128,32,0.5,0.01169083145667304
500,256,32,0.5,0.01169083145667304
1000,32,32,0.5,0.011073867619923792
1000,64,32,0.5,0.011405401470623473
1000,128,32,0.5,0.011620511034452087
1000,256,32,0.5,0.011620511034452087
2500,32,32,0.5,0.010946026735177234
2500,64,32,0.5,0.011358898189819968
2500,128,32,0.5,0.011557144684652697
2500,256,32,0.5,0.011557144684652697
5000,32,32,0.5,0.010881545385251734
5000,64,32,0.5,0.01132128001351472
5000,128,32,0.5,0.011532323789370792
5000,256,32,0.5,0.011532323789370792
100,32,64,0.5,0.011998232712755212
100,64,64,0.5,0.01177005267174335
100,128,64,0.5,0.01195496754490277
100,256,64,0.5,0.01195496754490277
500,32,64,0.5,0.011220361727752972
500,64,64,0.5,0.011456066722426819
500,128,64,0.5,0.011713644086267076
500,256,64,0.5,0.011713644086267076
1000,32,64,0.5,0.011073867619923792
1000,64,64,0.5,0.011405401470623473
1000,128,64,0.5,0.011648184021026728
1000,256,64,0.5,0.011648184021026728
2500,32,64,0.5,0.010946026735177234
2500,64,64,0.5,0.011358898189819968
2500,128,64,0.5,0.011588457222131143
2500,256,64,0.5,0.011588457222131143
5000,32,64,0.5,0.010881545385251734
5000,64,64,0.5,0.01132128001351472
5000,128,64,0.5,0.011554782903548425
5000,256,64,0.5,0.011554782903548425
